order_id,customer_id,order_date,region,category,segment,status,units,unit_price,discount_pct,shipping_cost,rating,revenue,profit,year,month,quarter,day_of_week,is_weekend,net_revenue,profit_margin,rev_tier,is_returned,is_cancelled,seg_total,seg_share_pct
GM10126,C157,2024-01-11,West,Clothing,B2C,Delivered,34,639.2314727565328,10,52.747300522417774,3,19560.48,4480.06,2024,2024-01,2024Q1,Thursday,False,19507.73,22.9,High,0,0,5282746.83,0.37
GM10127,C094,2023-02-11,West,Clothing,Enterprise,Cancelled,28,455.12397628124035,10,183.58276290901915,5,11469.12,2005.13,2023,2023-02,2023Q1,Saturday,True,11285.54,17.48,High,0,1,1511486.14,0.759
GM10128,C027,2024-04-08,South,Sports,B2C,Delivered,38,178.18220344566646,0,11.568448749874236,2,6770.92,1335.12,2024,2024-04,2024Q2,Monday,False,6759.35,19.72,Medium,0,0,5282746.83,0.128
GM10129,C099,2024-07-15,North,Electronics,B2C,Delivered,27,775.5880009480624,5,169.6644149174134,5,19893.83,1428.39,2024,2024-07,2024Q3,Monday,False,19724.17,7.18,High,0,0,5282746.83,0.377
GM10130,C079,2024-07-11,East,Home,B2C,Cancelled,17,400.1644282741009,20,192.57539176069832,4,5442.24,1441.56,2024,2024-07,2024Q3,Thursday,False,5249.66,26.49,Medium,0,1,5282746.83,0.103
GM10131,C164,2024-02-27,North,Electronics,B2B,Delivered,29,206.62146162061183,25,24.082414758498267,4,4494.02,1102.9,2024,2024-02,2024Q1,Tuesday,False,4469.94,24.54,Medium,0,0,2559078.14,0.176
GM10132,C094,2024-10-24,East,Books,B2C,Returned,19,669.6298935095482,0,83.26962083662742,5,12722.97,3363.16,2024,2024-10,2024Q4,Thursday,False,12639.7,26.43,High,1,0,5282746.83,0.241
GM10133,C075,2023-11-15,East,Home,B2C,Delivered,22,99.78636078273693,10,85.28044874326827,4,1975.77,687.01,2023,2023-11,2023Q4,Wednesday,False,1890.49,34.77,Low,0,0,5282746.83,0.037
GM10134,C019,2023-05-01,South,Electronics,B2B,Delivered,17,582.9992093861703,20,66.5014019671109,5,7928.79,640.15,2023,2023-05,2023Q2,Monday,False,7862.29,8.07,Medium,0,0,2559078.14,0.31
GM10135,C059,2024-01-01,North,Clothing,B2C,Delivered,48,68.33182908908441,20,155.17892083511293,1,2623.94,729.86,2024,2024-01,2024Q1,Monday,False,2468.76,27.82,Low,0,0,5282746.83,0.05
GM10136,C006,2023-12-13,East,Electronics,B2C,Returned,29,76.47350530795221,0,130.807867764097,5,2217.73,313.2,2023,2023-12,2023Q4,Wednesday,False,2086.92,14.12,Low,1,0,5282746.83,0.042
GM10137,C169,2024-05-08,East,Home,B2C,Delivered,34,264.65815652003636,5,121.61424544414245,4,8548.46,585.47,2024,2024-05,2024Q2,Wednesday,False,8426.85,6.85,Medium,0,0,5282746.83,0.162
GM10138,C077,2023-05-20,North,Clothing,B2C,Returned,28,260.9747527220443,0,120.91534197088636,3,7307.29,1113.15,2023,2023-05,2023Q2,Saturday,True,7186.37,15.23,Medium,1,0,5282746.83,0.138
GM10139,C068,2023-12-03,Central,Books,B2B,Returned,44,83.67660778684296,10,131.35123375990878,4,3313.59,182.99,2023,2023-12,2023Q4,Sunday,True,3182.24,5.52,Low,1,0,2559078.14,0.129
GM10140,C073,2023-01-19,East,Clothing,B2B,Delivered,3,457.92162209802734,10,159.5195123389803,4,1236.39,420.31,2023,2023-01,2023Q1,Thursday,False,1076.87,33.99,Low,0,0,2559078.14,0.048
GM10141,C146,2023-03-28,Central,Electronics,B2C,Delivered,37,389.5161596988945,10,183.3896886019875,4,12970.89,2312.39,2023,2023-03,2023Q1,Tuesday,False,12787.5,17.83,High,0,0,5282746.83,0.246
GM10142,C072,2023-06-20,South,Electronics,B2C,Delivered,36,282.72223969219954,25,35.313167917612134,5,7633.5,966.11,2023,2023-06,2023Q2,Tuesday,False,7598.19,12.66,Medium,0,0,5282746.83,0.144
GM10143,C025,2024-09-12,North,Home,B2C,Delivered,21,722.7392529960152,5,82.30684856917077,4,14418.65,966.35,2024,2024-09,2024Q3,Thursday,False,14336.34,6.7,High,0,0,5282746.83,0.273
GM10144,C007,2024-08-01,Central,Beauty,B2C,Pending,19,518.431378119849,0,87.33275209459107,3,9850.2,3088.17,2024,2024-08,2024Q3,Thursday,False,9762.87,31.35,Medium,0,0,5282746.83,0.186
GM10145,C150,2023-12-29,West,Beauty,Enterprise,Delivered,14,733.1802760392244,10,58.492898293323705,5,9238.07,3049.14,2023,2023-12,2023Q4,Friday,False,9179.58,33.01,Medium,0,0,1511486.14,0.611
GM10146,C080,2024-04-22,South,Electronics,Enterprise,Delivered,27,242.81041910514406,25,185.08088552587793,3,4916.91,772.65,2024,2024-04,2024Q2,Monday,False,4731.83,15.71,Medium,0,0,1511486.14,0.325
GM10147,C058,2024-11-27,West,Beauty,B2C,Delivered,8,84.56837405740878,15,13.71791113162047,4,575.06,82.45,2024,2024-11,2024Q4,Wednesday,False,561.34,14.34,Low,0,0,5282746.83,0.011
GM10148,C062,2024-03-11,North,Books,B2C,Delivered,45,45.53380168105156,20,97.39652209160869,5,1639.22,401.29,2024,2024-03,2024Q1,Monday,False,1541.82,24.48,Low,0,0,5282746.83,0.031
GM10149,C163,2024-11-01,West,Clothing,B2C,Delivered,24,445.64328044616803,20,61.084468662526774,3,8556.35,736.55,2024,2024-11,2024Q4,Friday,False,8495.27,8.61,Medium,0,0,5282746.83,0.162
GM10150,C113,2024-01-16,South,Beauty,B2C,Pending,39,587.5883166485169,15,123.98656890774443,2,19478.55,6632.58,2024,2024-01,2024Q1,Tuesday,False,19354.56,34.05,High,0,0,5282746.83,0.369
GM10151,C108,2023-05-14,East,Home,B2B,Pending,17,319.83627378143643,5,108.62242506936914,3,5165.36,1616.38,2023,2023-05,2023Q2,Sunday,True,5056.74,31.29,Medium,0,0,2559078.14,0.202
GM10152,C030,2024-09-04,South,Sports,Enterprise,Delivered,9,143.90527451495785,15,118.92268377430274,4,1100.88,187.66,2024,2024-09,2024Q3,Wednesday,False,981.96,17.05,Low,0,0,1511486.14,0.073
GM10153,C104,2023-04-27,North,Clothing,B2C,Returned,16,64.48409059449538,20,125.86233053915856,3,825.4,119.22,2023,2023-04,2023Q2,Thursday,False,699.54,14.44,Low,1,0,5282746.83,0.016
GM10154,C043,2024-01-28,South,Electronics,B2B,Delivered,32,575.4191966014304,10,191.55366247435245,4,16572.07,2213.41,2024,2024-01,2024Q1,Sunday,True,16380.52,13.36,High,0,0,2559078.14,0.648
GM10155,C108,2023-04-28,East,Beauty,B2C,Delivered,10,473.3183283845921,20,170.79341230868553,5,3786.55,1052.05,2023,2023-04,2023Q2,Friday,False,3615.76,27.78,Low,0,0,5282746.83,0.072
GM10156,C132,2023-04-02,South,Sports,B2C,Delivered,24,642.050525183342,20,131.0269303459896,4,12327.37,1451.99,2023,2023-04,2023Q2,Sunday,True,12196.34,11.78,High,0,0,5282746.83,0.233
GM10157,C145,2024-03-05,North,Electronics,B2B,Delivered,7,602.0397388937887,15,102.91748935840117,3,3582.14,807.33,2024,2024-03,2024Q1,Tuesday,False,3479.22,22.54,Low,0,0,2559078.14,0.14
GM10158,C002,2024-11-10,West,Beauty,B2C,Returned,50,185.8274140868426,20,147.02755074382006,4,7433.1,650.4,2024,2024-11,2024Q4,Sunday,True,7286.07,8.75,Medium,1,0,5282746.83,0.141
GM10159,C074,2024-10-17,South,Electronics,B2C,Delivered,12,291.8405266082177,25,131.7362761545812,5,2626.56,288.54,2024,2024-10,2024Q4,Thursday,False,2494.82,10.99,Low,0,0,5282746.83,0.05
GM10160,C015,2024-03-13,East,Clothing,Enterprise,Delivered,32,480.94833386874774,20,44.90308845011267,4,12312.28,3453.73,2024,2024-03,2024Q1,Wednesday,False,12267.38,28.05,High,0,0,1511486.14,0.815
GM10161,C011,2024-08-01,Central,Sports,B2C,Delivered,40,483.4594433897025,10,129.149385404974,4,17404.54,1634.42,2024,2024-08,2024Q3,Thursday,False,17275.39,9.39,High,0,0,5282746.83,0.329
GM10162,C139,2024-12-03,West,Electronics,B2B,Pending,17,611.6840189219122,0,167.76266387241492,3,10398.63,2980.34,2024,2024-12,2024Q4,Tuesday,False,10230.87,28.66,Medium,0,0,2559078.14,0.406
GM10163,C065,2023-10-27,West,Home,B2C,Returned,39,361.3783286810679,5,127.91019089407533,5,13389.07,3938.77,2023,2023-10,2023Q4,Friday,False,13261.16,29.42,High,1,0,5282746.83,0.253
GM10164,C046,2024-11-18,West,Clothing,B2C,Delivered,28,687.4754342064039,20,167.57033813615976,5,15399.45,4743.69,2024,2024-11,2024Q4,Monday,False,15231.88,30.8,High,0,0,5282746.83,0.292
GM10165,C050,2024-09-26,South,Electronics,B2C,Returned,31,757.6215865439261,20,51.11873377494007,3,18789.02,5292.45,2024,2024-09,2024Q3,Thursday,False,18737.9,28.17,High,1,0,5282746.83,0.356
GM10166,C038,2023-02-25,East,Home,Enterprise,Pending,32,281.9509487140901,10,88.05419954899772,3,8120.19,1988.64,2023,2023-02,2023Q1,Saturday,True,8032.14,24.49,Medium,0,0,1511486.14,0.537
GM10167,C035,2024-09-15,North,Clothing,B2C,Cancelled,17,247.71348766696065,5,158.1359338303464,4,4000.57,1138.45,2024,2024-09,2024Q3,Sunday,True,3842.43,28.46,Medium,0,1,5282746.83,0.076
GM10168,C101,2023-01-28,West,Books,B2C,Returned,46,517.1851006167312,20,85.81747848482047,3,19032.41,3812.03,2023,2023-01,2023Q1,Saturday,True,18946.59,20.03,High,1,0,5282746.83,0.36
GM10169,C135,2024-11-05,South,Home,B2B,Delivered,7,672.8275840069704,25,14.011415902209187,5,3532.34,771.27,2024,2024-11,2024Q4,Tuesday,False,3518.33,21.83,Low,0,0,2559078.14,0.138
GM10170,C074,2023-09-18,North,Clothing,B2C,Delivered,15,459.6414154096668,0,19.802955769260304,4,6894.62,1613.33,2023,2023-09,2023Q3,Monday,False,6874.82,23.4,Medium,0,0,5282746.83,0.131
GM10171,C143,2024-12-15,West,Clothing,Enterprise,Cancelled,30,627.9507673161143,15,66.34718230737454,5,16012.74,3744.53,2024,2024-12,2024Q4,Sunday,True,15946.39,23.38,High,0,1,1511486.14,1.059
GM10172,C052,2023-04-27,West,Clothing,B2C,Returned,17,727.1644550881119,15,17.611431311444203,4,10507.53,1285.1,2023,2023-04,2023Q2,Thursday,False,10489.92,12.23,Medium,1,0,5282746.83,0.199
GM10173,C151,2023-02-16,North,Electronics,Enterprise,Delivered,45,161.8398151346072,5,136.51922184758573,2,6918.65,1200.64,2023,2023-02,2023Q1,Thursday,False,6782.13,17.35,Medium,0,0,1511486.14,0.458
GM10174,C191,2024-06-19,South,Clothing,B2C,Delivered,3,418.29570327579944,20,112.04818101049503,1,1003.91,197.24,2024,2024-06,2024Q2,Wednesday,False,891.86,19.65,Low,0,0,5282746.83,0.019
GM10175,C084,2024-12-17,South,Sports,B2C,Delivered,35,243.01133869038304,15,66.79889181390125,2,7229.59,861.85,2024,2024-12,2024Q4,Tuesday,False,7162.79,11.92,Medium,0,0,5282746.83,0.137
GM10176,C197,2024-02-29,North,Beauty,B2C,Delivered,28,617.3460678553975,15,132.93845867187179,2,14692.84,4085.82,2024,2024-02,2024Q1,Thursday,False,14559.9,27.81,High,0,0,5282746.83,0.278
GM10177,C046,2024-02-13,North,Clothing,B2C,Delivered,13,81.16863281023831,0,44.83509561582016,5,1055.19,293.53,2024,2024-02,2024Q1,Tuesday,False,1010.35,27.82,Low,0,0,5282746.83,0.02
GM10178,C146,2023-10-23,North,Sports,B2B,Cancelled,10,120.64983431664515,25,57.54437847158568,5,904.87,149.17,2023,2023-10,2023Q4,Monday,False,847.33,16.49,Low,0,1,2559078.14,0.035
GM10179,C021,2023-05-02,North,Clothing,B2C,Returned,19,702.5435142223428,20,174.89943591852224,5,10678.66,3196.35,2023,2023-05,2023Q2,Tuesday,False,10503.76,29.93,Medium,1,0,5282746.83,0.202
GM10180,C126,2024-09-08,East,Home,B2C,Delivered,31,387.82552253692245,25,12.827920540726641,4,9016.94,2154.04,2024,2024-09,2024Q3,Sunday,True,9004.11,23.89,Medium,0,0,5282746.83,0.171
GM10181,C109,2023-09-12,North,Clothing,Enterprise,Delivered,44,238.97157321091288,5,91.74424190879552,5,9989.01,1327.01,2023,2023-09,2023Q3,Tuesday,False,9897.27,13.28,Medium,0,0,1511486.14,0.661
GM10182,C147,2023-02-26,North,Sports,Enterprise,Delivered,32,696.6397729457274,15,90.16306078487295,5,18948.6,2277.62,2023,2023-02,2023Q1,Sunday,True,18858.44,12.02,High,0,0,1511486.14,1.254
GM10183,C174,2024-12-27,North,Books,B2B,Returned,7,48.30259584119405,0,29.569787823115846,4,338.12,108.02,2024,2024-12,2024Q4,Friday,False,308.55,31.95,Low,1,0,2559078.14,0.013
GM10184,C197,2024-02-07,South,Beauty,B2C,Delivered,49,716.5613429106838,15,11.115760807805227,4,29844.78,8236.33,2024,2024-02,2024Q1,Wednesday,False,29833.66,27.6,High,0,0,5282746.83,0.565
GM10185,C062,2024-05-17,North,Home,B2C,Returned,15,550.0101645569298,5,46.48442564425315,2,7837.64,2044.41,2024,2024-05,2024Q2,Friday,False,7791.16,26.08,Medium,1,0,5282746.83,0.148
GM10186,C165,2024-11-01,West,Clothing,B2C,Delivered,48,522.5894863760882,10,24.05674338704174,4,22575.87,3903.74,2024,2024-11,2024Q4,Friday,False,22551.81,17.29,High,0,0,5282746.83,0.427
GM10187,C153,2023-02-27,Central,Clothing,B2B,Delivered,21,770.1470124160247,25,120.6190250724413,5,12129.82,4107.37,2023,2023-02,2023Q1,Monday,False,12009.2,33.86,High,0,0,2559078.14,0.474
GM10188,C182,2023-01-09,West,Electronics,B2C,Delivered,43,76.39690092678991,5,97.50854612982988,4,3120.81,766.57,2023,2023-01,2023Q1,Monday,False,3023.3,24.56,Low,0,0,5282746.83,0.059
GM10189,C095,2023-06-15,Central,Books,B2C,Delivered,22,111.73282200549416,15,199.13214209291658,5,2089.4,291.6,2023,2023-06,2023Q2,Thursday,False,1890.27,13.96,Low,0,0,5282746.83,0.04
GM10190,C129,2023-06-15,South,Home,B2B,Delivered,26,87.17150637275341,20,92.73344550325834,4,1813.17,402.64,2023,2023-06,2023Q2,Thursday,False,1720.44,22.21,Low,0,0,2559078.14,0.071
GM10191,C177,2024-03-08,West,Clothing,Enterprise,Delivered,11,582.1495705627001,10,198.19134596381883,5,5763.28,935.79,2024,2024-03,2024Q1,Friday,False,5565.09,16.24,Medium,0,0,1511486.14,0.381
GM10192,C110,2024-06-28,East,Sports,B2C,Cancelled,17,744.2582290196184,20,91.58401206258742,1,10121.91,1059.09,2024,2024-06,2024Q2,Friday,False,10030.33,10.46,Medium,0,1,5282746.83,0.192
GM10193,C030,2023-04-29,North,Electronics,Enterprise,Delivered,47,216.040933103164,0,58.757564332033574,4,10153.92,2720.89,2023,2023-04,2023Q2,Saturday,True,10095.16,26.8,Medium,0,0,1511486.14,0.672
GM10194,C078,2024-08-06,South,Electronics,B2B,Delivered,17,524.621460797572,25,32.08105931236818,3,6688.92,508.53,2024,2024-08,2024Q3,Tuesday,False,6656.84,7.6,Medium,0,0,2559078.14,0.261
GM10195,C116,2024-12-18,South,Sports,B2B,Delivered,22,342.43606324764255,25,174.5569758994466,4,5650.2,352.63,2024,2024-12,2024Q4,Wednesday,False,5475.64,6.24,Medium,0,0,2559078.14,0.221
GM10196,C111,2023-06-12,Central,Electronics,B2C,Delivered,46,318.1252983198964,25,174.66348809101547,3,10975.32,554.1,2023,2023-06,2023Q2,Monday,False,10800.66,5.05,Medium,0,0,5282746.83,0.208
GM10197,C073,2023-08-23,Central,Sports,B2C,Delivered,49,643.8008864951147,15,85.92494598357976,3,26814.31,5377.21,2023,2023-08,2023Q3,Wednesday,False,26728.39,20.05,High,0,0,5282746.83,0.508
GM10198,C183,2023-04-26,South,Beauty,B2C,Delivered,6,553.9830873266436,25,145.01306167949826,1,2492.92,172.28,2023,2023-04,2023Q2,Wednesday,False,2347.91,6.91,Low,0,0,5282746.83,0.047
GM10199,C170,2024-09-03,North,Sports,B2C,Delivered,7,49.24152288594246,15,142.0917634998584,5,292.99,84.04,2024,2024-09,2024Q3,Tuesday,False,150.9,28.68,Low,0,0,5282746.83,0.006
GM10200,C080,2023-01-16,North,Home,B2B,Delivered,17,461.094229656263,10,187.18404049647512,4,7054.74,744.86,2023,2023-01,2023Q1,Monday,False,6867.56,10.56,Medium,0,0,2559078.14,0.276
GM10201,C183,2024-11-11,Central,Home,B2C,Delivered,5,661.549632542997,15,196.0890037491676,5,2811.59,246.86,2024,2024-11,2024Q4,Monday,False,2615.5,8.78,Low,0,0,5282746.83,0.053
GM10202,C041,2023-07-07,East,Beauty,Enterprise,Delivered,43,620.6527580667279,25,108.05357261247475,5,20016.05,2079.89,2023,2023-07,2023Q3,Friday,False,19908.0,10.39,High,0,0,1511486.14,1.324
GM10203,C181,2024-05-23,South,Electronics,B2C,Delivered,17,89.07321181101344,0,177.01132916753286,4,1514.24,88.65,2024,2024-05,2024Q2,Thursday,False,1337.23,5.85,Low,0,0,5282746.83,0.029
GM10204,C029,2024-02-08,West,Electronics,B2C,Delivered,29,359.9728927142944,25,120.3876838935597,5,7829.41,1388.89,2024,2024-02,2024Q1,Thursday,False,7709.02,17.74,Medium,0,0,5282746.83,0.148
GM10205,C160,2023-02-21,East,Sports,B2B,Delivered,48,570.2166033451973,15,174.4948161948423,5,23264.84,7310.85,2023,2023-02,2023Q1,Tuesday,False,23090.35,31.42,High,0,0,2559078.14,0.909
GM10206,C107,2023-09-18,West,Electronics,B2B,Delivered,12,493.7170230517512,15,48.610881264416484,5,5035.91,1539.22,2023,2023-09,2023Q3,Monday,False,4987.3,30.56,Medium,0,0,2559078.14,0.197
GM10207,C083,2023-02-09,North,Beauty,B2B,Delivered,24,47.410043834669224,20,169.3904441166979,5,910.27,239.4,2023,2023-02,2023Q1,Thursday,False,740.88,26.3,Low,0,0,2559078.14,0.036
GM10208,C066,2023-01-07,South,Home,B2C,Returned,14,189.56250497951433,25,153.99079623555937,4,1990.41,666.93,2023,2023-01,2023Q1,Saturday,True,1836.42,33.51,Low,1,0,5282746.83,0.038
GM10209,C078,2024-07-14,North,Sports,B2C,Delivered,35,104.97168854645943,5,43.88579756314566,5,3490.31,726.82,2024,2024-07,2024Q3,Sunday,True,3446.42,20.82,Low,0,0,5282746.83,0.066
GM10210,C090,2024-07-26,Central,Electronics,Enterprise,Delivered,38,219.36463578185436,5,188.1759054047487,2,7919.06,2470.6,2024,2024-07,2024Q3,Friday,False,7730.88,31.2,Medium,0,0,1511486.14,0.524
GM10211,C032,2023-02-09,Central,Sports,B2C,Returned,35,591.4198830070961,15,149.9041079368015,5,17594.74,4587.23,2023,2023-02,2023Q1,Thursday,False,17444.84,26.07,High,1,0,5282746.83,0.333
GM10212,C195,2023-12-14,Central,Sports,B2C,Cancelled,20,575.3809939223452,20,194.34736641463348,5,9206.1,1511.92,2023,2023-12,2023Q4,Thursday,False,9011.75,16.42,Medium,0,1,5282746.83,0.174
GM10213,C127,2023-03-19,South,Clothing,B2B,Delivered,7,234.57658134062765,10,140.98163983948953,5,1477.83,500.15,2023,2023-03,2023Q1,Sunday,True,1336.85,33.84,Low,0,0,2559078.14,0.058
GM10214,C083,2023-06-12,North,Home,B2C,Delivered,41,292.04542942092615,20,107.57495341737402,2,9579.09,1558.97,2023,2023-06,2023Q2,Monday,False,9471.52,16.27,Medium,0,0,5282746.83,0.181
GM10215,C176,2024-03-15,Central,Books,B2C,Returned,7,681.353502722724,20,20.85142959662383,5,3815.58,231.45,2024,2024-03,2024Q1,Friday,False,3794.73,6.07,Low,1,0,5282746.83,0.072
GM10216,C160,2023-02-20,East,Electronics,B2C,Returned,7,499.20348717647886,25,106.16061170088766,5,2620.82,571.25,2023,2023-02,2023Q1,Monday,False,2514.66,21.8,Low,1,0,5282746.83,0.05
GM10217,C128,2023-11-19,West,Electronics,B2C,Returned,38,550.0682428122468,10,100.67028560927156,4,18812.33,3944.66,2023,2023-11,2023Q4,Sunday,True,18711.66,20.97,High,1,0,5282746.83,0.356
GM10218,C110,2024-10-20,Central,Sports,B2C,Delivered,24,686.4417937267267,25,109.4966891552039,4,12355.95,668.1,2024,2024-10,2024Q4,Sunday,True,12246.45,5.41,High,0,0,5282746.83,0.234
GM10219,C140,2024-02-25,Central,Sports,B2C,Delivered,20,104.36339152788972,10,23.797479794673958,4,1878.54,449.14,2024,2024-02,2024Q1,Sunday,True,1854.74,23.91,Low,0,0,5282746.83,0.036
GM10220,C164,2023-04-08,West,Beauty,B2C,Returned,17,183.7182221048397,25,93.178642157783,4,2342.41,367.24,2023,2023-04,2023Q2,Saturday,True,2249.23,15.68,Low,1,0,5282746.83,0.044
GM10221,C082,2024-03-08,East,Home,B2C,Delivered,32,113.64160511223588,25,88.72432920712829,5,2727.4,635.34,2024,2024-03,2024Q1,Friday,False,2638.68,23.29,Low,0,0,5282746.83,0.052
GM10222,C158,2024-09-19,North,Clothing,B2C,Cancelled,24,126.937306106893,5,177.51994929847586,5,2894.17,929.12,2024,2024-09,2024Q3,Thursday,False,2716.65,32.1,Low,0,1,5282746.83,0.055
GM10223,C145,2024-02-09,Central,Electronics,Enterprise,Delivered,3,373.24561354297555,0,78.58281031221352,5,1119.74,155.14,2024,2024-02,2024Q1,Friday,False,1041.16,13.86,Low,0,0,1511486.14,0.074
GM10224,C025,2024-08-25,Central,Home,B2C,Delivered,48,664.1286388926056,15,103.35357471006682,5,27096.45,7745.09,2024,2024-08,2024Q3,Sunday,True,26993.1,28.58,High,0,0,5282746.83,0.513
GM10225,C058,2024-02-19,North,Books,B2B,Delivered,18,159.0932984973529,20,60.07364313471583,4,2290.94,465.93,2024,2024-02,2024Q1,Monday,False,2230.87,20.34,Low,0,0,2559078.14,0.09
GM10226,C008,2023-07-04,North,Electronics,B2C,Delivered,19,219.05369523135028,20,143.14443847732497,5,3329.62,728.27,2023,2023-07,2023Q3,Tuesday,False,3186.48,21.87,Low,0,0,5282746.83,0.063
GM10227,C003,2024-09-15,South,Electronics,B2C,Delivered,29,453.3852121002827,0,109.1130270802419,4,13148.17,4296.79,2024,2024-09,2024Q3,Sunday,True,13039.06,32.68,High,0,0,5282746.83,0.249
GM10228,C007,2024-07-07,West,Beauty,B2B,Pending,48,465.2220178245152,25,175.76233374882815,4,16747.99,4114.64,2024,2024-07,2024Q3,Sunday,True,16572.23,24.57,High,0,0,2559078.14,0.654
GM10229,C140,2024-10-18,West,Books,B2C,Delivered,45,126.32449396959925,20,164.4221929716185,5,4547.68,1241.02,2024,2024-10,2024Q4,Friday,False,4383.26,27.29,Medium,0,0,5282746.83,0.086
GM10230,C105,2023-09-11,South,Electronics,B2C,Pending,21,195.89432152044742,5,188.81961187216345,2,3908.09,266.49,2023,2023-09,2023Q3,Monday,False,3719.27,6.82,Low,0,0,5282746.83,0.074
GM10231,C118,2023-06-29,East,Electronics,B2B,Delivered,21,379.09531265883726,25,197.15357830387129,3,5970.75,1742.13,2023,2023-06,2023Q2,Thursday,False,5773.6,29.18,Medium,0,0,2559078.14,0.233
GM10232,C164,2023-02-01,North,Books,B2B,Returned,19,638.0686492933146,10,83.52353748911797,3,10910.97,984.97,2023,2023-02,2023Q1,Wednesday,False,10827.45,9.03,Medium,1,0,2559078.14,0.426
GM10233,C059,2024-07-20,South,Books,B2C,Returned,12,640.0243828344568,20,150.46276411861925,5,6144.23,882.49,2024,2024-07,2024Q3,Saturday,True,5993.77,14.36,Medium,1,0,5282746.83,0.116
GM10234,C117,2024-11-19,North,Beauty,B2B,Returned,2,765.8919569704698,15,163.16068093400804,5,1302.02,210.57,2024,2024-11,2024Q4,Tuesday,False,1138.86,16.17,Low,1,0,2559078.14,0.051
GM10235,C184,2023-06-27,North,Clothing,B2C,Delivered,5,201.8130431604162,25,155.27141328008116,5,756.8,67.63,2023,2023-06,2023Q2,Tuesday,False,601.53,8.94,Low,0,0,5282746.83,0.014
GM10236,C187,2023-06-23,North,Home,B2C,Delivered,27,692.9307658225785,10,161.5181895585646,3,16838.22,1504.33,2023,2023-06,2023Q2,Friday,False,16676.7,8.93,High,0,0,5282746.83,0.319
GM10237,C088,2023-03-22,North,Books,B2C,Delivered,40,489.9302491223028,0,182.8815312837191,4,19597.21,5542.05,2023,2023-03,2023Q1,Wednesday,False,19414.33,28.28,High,0,0,5282746.83,0.371
GM10238,C007,2024-01-10,South,Books,B2C,Delivered,28,727.1915113954396,0,31.390271440289673,5,20361.36,6508.83,2024,2024-01,2024Q1,Wednesday,False,20329.97,31.97,High,0,0,5282746.83,0.385
GM10239,C105,2023-02-18,South,Home,B2C,Delivered,39,205.58365105252486,10,114.22856017591452,5,7215.99,1509.82,2023,2023-02,2023Q1,Saturday,True,7101.76,20.92,Medium,0,0,5282746.83,0.137
